Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Indonesia,IDN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,29.3750343099893,39.3982879306963,40.0674975354473,24.238053251847,30.8641745848922,30.971694552798,32.9148833433735,27.7713614054463,21.6060102652593,23.0637781204467,19.5903209541535,..
Indonesia,IDN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,34.4,7.333,5.893,3.999,3.18971629952475,3.28838738104322,2.53187560750083,2.14412680479297,1.77338188532309,1.68676678017478,2.0668174536709,2.43104248114155,2.98077319398805
Indonesia,IDN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,160.127494506116,198.075996305365,225.666885335946,268.431440906049,293.12547498047,335.759459650498,375.465041807357,396.062033530887,419.881376030571,..
Indonesia,IDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,6,8.6886536004225,9.26709337944601,9.20208717207287,9.10289522098578,10.114430240452,10.6648799971892,10.9856752199267,12.2371428767523,12.4665107344589,12.7618102631708,13.6058696263685,14.6746165710908
Indonesia,IDN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,9.52811817179623,19.3046300284626,50.9536946336655,53.4784279074618,19.4493127243582,25.5393578387929,23.8680202332176,25.1634494347,26.2964295414532,24.8947731439176,24.3564989277379,26.8785415281316,29.8880264313911,32.3703350083152,32.943515720616,33.0502753057607,..
Indonesia,IDN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,15.8892875448488,13.285533951919,19.7200593083832,35.3236304908048,44.8990772979622,36.7102040059839,42.1718719362036,41.8008443540993,45.9253938367783,46.5410588710711,46.9435587410796,46.7991415207073,48.0607447690172,47.6521225811621,42.7758663362749,43.9134234267133,43.5937444233376,42.6356774375889,41.8973438051025,40.0148073054757,..
Indonesia,IDN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,35.366478728857,33.1547882749895,38.3823374101796,38.3587931548349,36.9304456234583,41.9280719794385,44.7088724831951,41.0608017656451,38.4726349304298,40.3323224888783,40.0826385396719,39.4841753758365,37.457515026462,37.0577298834625,40.6659902908934,40.5846042111279,40.8733748934867,41.5165374799893,42.2673587210333,43.3238451323323,..
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,100,..,100,..,..,..,..,..,100,..,100,..,..,..,..
Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,1684.21296749465,3880.04556951185,7894.8025779114,9647.30051059253,20851.9700649272,34591.0735343049,30217.8569674139,29413.0219366678,28051.4922177894,28116.4868095343,30890.8221602746,31475.2382996102,34825.8271778195,37655.639332647,38266.6406531755,31850.8103114621,29768.4738504608,..,..
Japan,JPN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,5.14185841196538,4.58256318578331,3.08335702045344,2.69960198132701,2.12172965473676,1.69479928835515,1.53557797501596,1.16955738465851,1.13588326783999,1.10579072517651,1.09991798137695,1.11582067204398,1.13543373986449,1.11075898964067,1.16669312482812,1.13897287015717,1.1128993798326,..,..
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.6,7.1,6.9,6.2,6.1,6.2,6.7,7.41,7.7,8.5307537586188,8.53,8.71,9.1,9.1,9.5,9.9,10,10.1,10,..,..
Japan,JPN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,34
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1110.26340464143,1775.83608911542,3222.00392927308,4028.66714311238,4717.68765734445,5327.79866505457,6486.15394578143,7364.89449054919,7975.20556908935,8212.68969187544,8246.6250567053,8474.37910641323,8052.57568540484,7808.07047412278,8337.12813305224,7841.45949220934,7752.71602544558,7835.60393668783,..,..,..
Japan,JPN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,10.3999996185303,8.80000019073486,7.19999980926514,5.69999980926514,5.09999990463257,4.40000009536743,4.30000019073486,4.19999980926514,4.19999980926514,4.19999980926514,4,..,3.79999995231628,3.70000004768372,..,..,..
Japan,JPN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,35.2999992370605,34.9000015258789,34.0999984741211,33.5999984741211,31.2000007629395,28.3999996185303,28.5,28.2999992370605,27.7999992370605,26,25.3999996185303,..,25.8999996185303,25.7999992370605,..,..,..
Japan,JPN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,..,..,..,..,54,56,58.2000007629395,60.4000015258789,63.0999984741211,66,66.0999984741211,66.3000030517578,66.8000030517578,68.8000030517578,69.5,..,69.1999969482422,69.0999984741211,..,..,..
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.7229408129351,10.5176731688727,10.5934991836337,12.5448940475832,13.4226557146787,14.094813740854,10.2880224373708,8.97179683136026,10.6244850068159,14.012441121792,15.8729022962927,17.4933165716298,17.4240377234641,12.5209141554358,15.0367569834071,14.9249962098743,14.5447525563827,15.9153981234384,17.5463793902254,17.6358772070693,..
Japan,JPN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,34339324665.5463,46205395349.624,60549386566.5097,51358484681.0391,89018788218.0295,61450645280.7978,72215534552.4661,117685915139.306,117085390234.641,145036160640.494,117845643988.819,130781791539.411,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,478.995340162869,919.776688184802,2003.64704735892,4581.57438948162,9307.8392945921,11465.7257816258,25123.6317862131,43440.3678678967,38532.0408752935,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6637099867,48173.9344592983,48629.1996899952,40488.2432036925,38139.4223595003,34523.7007742331,..
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,19229.6658066199,23416.551783208,26795.2074273936,31663.4530989772,33057.5896106881,34529.1333648016,34798.7658977271,33099.2703565228,34996.3244625316,35779.0974134685,37211.0692189731,39023.0717032349,39449.442598389,40763.4036991279,..
Japan,JPN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,32.11,..,..,..,..,..,..,..,..
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,3.20000004768372,4.80000019073486,4.40000009536743,4.09999990463257,3.90000009536743,4,5,5,4.5,4.30000019073486,4,3.70000004768372,..,..
Japan,JPN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,4.31711212689404,1.84254190614904,1.85703417346284,2.42776027339346,2.90932257463771,3.09302019296165,4.50601474344329,5.39029367105885,11.1186362960575,17.5493999175265,24.0511533082033,..
Japan,JPN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,5.3,1.8,1.8,1.5,2.4,2.4,2.45044231320082,2.42819612499053,2.42960156013999,2.33909969324249,1.92762495332285,1.64222104873677,1.47100384602557
Japan,JPN,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,4.6,..,4.8,5.3,4.5,4.3,5.3,5.1,5.1,5.48321560266042,5.50005216916831,5.82015282953083,5.47149174917763
Japan,JPN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,56.3112078915009,81.8059924642562,102.445481751677,118.871935619974,119.422448973006,136.474688589661,172.106678244726,175.007614014626,184.707730688468,96.4263446210579,96.2913925133195,94.9366376759913,98.0013661965637,103.710431643653,101.121925900847,101.675917286738,103.592371219168,105.949871178173,104.994743993553,103.611058963496,..
Japan,JPN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,..,43.6706382232372,39.410635329906,39.057963192336,38.2265599379756,38.0535987260867,32.0158468239398,30.0034337747299,26.9671473806602,26.9749776577718,27.1546004758693,26.3948473006224,24.964941517919,26.46847904559,25.0987680252414,25.0093857024703,25.0957052758034,25.4725501187734,..,..
Japan,JPN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,51.1875033647974,56.0068014843107,57.8586797872106,59.0738380806974,59.8246716191765,66.289353887705,68.4609882502541,71.8632952346813,71.8891390743882,71.7396087989542,72.5052347180007,73.9192378100371,72.3960872145455,73.7904729851179,73.8239211727016,73.7653218540394,73.414550501394,..,..
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,94.23774,..,98,..,..,..,..,..,99.7,..,100,..,..,..,..
